stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
CRSGTCRSGTCT:1,1623,Crossgate & Crossgate Ct. (NE Corner),,40.08975982666017,-88.3154067993164,,https://mtd.org/maps-and-schedules/bus-stops/info/crsgtcrsgtct-1/,0,,,1,
CRSGTIRNWD:1,3650,Crossgate & Ironwood Ln (NE Corner),,40.089727000000011,-88.315323,,https://mtd.org/maps-and-schedules/bus-stops/info/crsgtirnwd-1/,0,,,1,
CRSNTGRNDL:2,1162,Crescent & Greendale (SE Corner),,40.10015333,-88.28140833,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntgrndl-2/,0,,,1,
CRSNTGRNDL:4,1162,Crescent & Greendale (West Side),,40.100315,-88.28154167,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntgrndl-4/,0,,,1,
CRSNTJMS:4,4272,Jefferson Middle School,,40.10411833,-88.28131667,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntjms-4/,0,,,1,
CRSNTJOHN:2,1752,Crescent & John (SE),,40.10875200000001,-88.281301,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntjohn-2/,0,,,1,
CRSNTJOHN:4,1752,Crescent & John (NW Corner),,40.10936333,-88.2814,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntjohn-4/,0,,,1,
CRSNTPKDL:2,2355,Crescent & Parkdale (SE Corner),,40.09756167,-88.28200667,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntpkdl-2/,0,,,1,
CRSNTRBM:1,3412,Round Barn Manor (West Side),,40.11037667,-88.28143833,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntrbm-1/,0,,,1,
CRSNTROD:4,0241,Crescent & Rodney (NW Corner),,40.09737667000001,-88.28241167,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntrod-4/,0,,,1,
CRSNTSANG:2,4557,Crescent & Sangamon (SE Corner),,40.10224,-88.281435,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntsang-2/,0,,,1,
CRSNTSANG:4,4557,Crescent & Sangamon (NW Corner),,40.1025,-88.28153666999998,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntsang-4/,0,,,1,
CRSNTSWD:2,5221,Crescent & Southwood (SE Corner),,40.095655,-88.283208329999979,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntswd-2/,0,,,1,
CRSNTSWD:4,5221,Crescent & Southwood (NW Corner),,40.09589,-88.283316,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntswd-4/,0,,,1,
CRSNTWLM:2,5451,Crescent & William (SE Corner),,40.10599,-88.28126666999998,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntwlm-2/,0,,,1,
CRSNTWLM:4,5451,Crescent & William (West Side),,40.10617333,-88.28137,,https://mtd.org/maps-and-schedules/bus-stops/info/crsntwlm-4/,0,,,1,
CRSTWDBRAD:2,4333,Crestwood & Bradley (SE Corner),,40.127552,-88.300077,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdbrad-2/,0,,,1,
CRSTWDBRAD:3,4333,Crestwood & Bradley (SW Corner),,40.127625,-88.30022222222,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdbrad-3/,0,,,1,
CRSTWDCLTN:1,6131,Crestwood & Clayton (NE Corner),,40.122554,-88.300607,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdcltn-1/,0,,,1,
CRSTWDCLTN:4,6131,Crestwood & Clayton (NW Corner),,40.12264,-88.30079167,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdcltn-4/,0,,,1,
CRSTWDEDHFMN:2,5367,Crestwood & Edward Hoffman (SE Corner),,40.12692,-88.300102,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdedhfmn-2/,0,,,1,
CRSTWDEDHFMN:4,5367,Crestwood & Edward Hoffman (NW Corner),,40.12713333,-88.300220333,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdedhfmn-4/,0,,,1,
CRSTWDFLNC:4,7464,Crestwood & Florence (NW Corner),,40.12621667,-88.300484999999981,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdflnc-4/,0,,,1,
CRSTWDKTLYN:2,7322,Crestwood & Katie Lynn (SE Corner),,40.125171,-88.300695,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdktlyn-2/,0,,,1,
CRSTWDKTLYN:4,7322,Crestwood & Katie Lynn (NW Corner),,40.12537167,-88.30077833,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdktlyn-4/,0,,,1,
CRSTWDLDU:4,1254,Crestwood & Ladue (NW Corner),,40.124565,-88.30075333,,https://mtd.org/maps-and-schedules/bus-stops/info/crstwdldu-4/,0,,,1,
CRTSWNSTN:1,2530,Curtis & Wynstone (NE Corner),,40.06932667,-88.28518167,,https://mtd.org/maps-and-schedules/bus-stops/info/crtswnstn-1/,0,,,1,
CRTSWNSTN:3,2530,Curtis & Wynstone (SW Corner),,40.069269444444,-88.285558333333,,https://mtd.org/maps-and-schedules/bus-stops/info/crtswnstn-3/,0,,,1,
CSQRCT:2,7011,Country Squire Ct. (North Side),,40.102829,-88.185119,,https://mtd.org/maps-and-schedules/bus-stops/info/csqrct-2/,0,,,1,
CSQRCT:4,7011,Country Squire Ct. (NW),,40.10288667,-88.18532333,,https://mtd.org/maps-and-schedules/bus-stops/info/csqrct-4/,0,,,1,
CSQRKNCH:2,6556,Country Squire & Kinch (SE Corner),,40.10238,-88.181335,,https://mtd.org/maps-and-schedules/bus-stops/info/csqrknch-2/,0,,,1,
CSQRKNCH:3,6556,Country Squire & Kinch (SW Corner),,40.10246333,-88.18153833,,https://mtd.org/maps-and-schedules/bus-stops/info/csqrknch-3/,0,,,1,
CSQRKNCH:4,6556,Country Squire & Kinch (NW Corner),,40.10258000000001,-88.181443329999979,,https://mtd.org/maps-and-schedules/bus-stops/info/csqrknch-4/,0,,,1,
CSQRKNCH:8,6556,Country Squire & Kinch (NW Far Side),,40.10252333,-88.18174667,,https://mtd.org/maps-and-schedules/bus-stops/info/csqrknch-8/,0,,,1,
CTGRVBRITN:2,6543,Cottage Grove & Brighton (SE Corner),,40.093085,-88.195265,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvbritn-2/,0,,,1,
CTGRVBRITN:4,6543,Cottage Grove & Brighton (NW Corner),,40.09305333,-88.19541167,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvbritn-4/,0,,,1,
CTGRVCO:1,4223,Cottage Grove & Colorado (NE Corner),,40.09471667,-88.19465,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvco-1/,0,,,1,
CTGRVCO:2,4223,Cottage Grove & Colorado (SE Corner),,40.09461333,-88.19480667,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvco-2/,0,,,1,
CTGRVCO:4,4223,Cottage Grove & Colorado (NW Corner),,40.094135284423828,-88.194854736328125,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvco-4/,0,,,1,
CTGRVERN:2,3622,Cottage Grove & Eastern (SE Corner),,40.10424333000001,-88.1956,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvern-2/,0,,,1,
CTGRVERN:4,3622,Cottage Grove & Eastern (NW Corner),,40.10431667000001,-88.19568,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvern-4/,0,,,1,
CTGRVGNWD:4,6151,Cottage Grove & Glenwood Oaks (NW),,40.096412,-88.194919,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvgnwd-4/,0,,,1,
CTGRVGRN:2,5363,Cottage Grove & Green (SE Corner),,40.11084667,-88.19573667,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvgrn-2/,0,,,1,
CTGRVGRN:3,5363,Cottage Grove & Green (SW Corner),,40.11088,-88.19599167,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvgrn-3/,0,,,1,
CTGRVHRDG:1,0547,Cottage Grove & Harding (NE Corner),,40.09391,-88.19474,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvhrdg-1/,0,,,1,
CTGRVHRDG:2,0547,Cottage Grove & Harding (SE Corner),,40.09381167,-88.194869995117159,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvhrdg-2/,0,,,1,
CTGRVHRDG:4,0547,Cottage Grove & Harding (NW Corner),,40.09381103515625,-88.194747924804659,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvhrdg-4/,0,,,1,
CTGRVIL:2,4244,Cottage Grove & Illinois (SE Corner),,40.10936833,-88.19571833,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvil-2/,0,,,1,
CTGRVIL:4,4244,Cottage Grove & Illinois (NW Corner),,40.10947833,-88.19580333,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvil-4/,0,,,1,
CTGRVMCHM:4,5205,Cottage Grove & Mitchem (NW Corner),,40.09245333,-88.195645,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvmchm-4/,0,,,1,
CTGRVOR:2,2321,Cottage Grove & Oregon (SE Corner),,40.10772833,-88.19570833,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvor-2/,0,,,1,
CTGRVOR:4,2321,Cottage Grove & Oregon (NW Corner),,40.10784333,-88.19580667,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvor-4/,0,,,1,
CTGRVPA:2,4365,Cottage Grove & Penn (SE Corner),,40.09988667,-88.19556833,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvpa-2/,0,,,1,
CTGRVPA:3,4365,Cottage Grove & Penn (SW Corner),,40.099925,-88.19575833,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvpa-3/,0,,,1,
CTGRVWASH:2,1636,Cottage Grove & Washington (SE Corner),,40.105551,-88.195645,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvwash-2/,0,,,1,
CTGRVWASH:4,1636,Cottage Grove & Washington (NW Corner),,40.10578667,-88.19573167,,https://mtd.org/maps-and-schedules/bus-stops/info/ctgrvwash-4/,0,,,1,
CTRYBNDSPGHL:3,1276,Country Bend & Springhill (SW Corner),,40.07988000000001,-88.296189,,https://mtd.org/maps-and-schedules/bus-stops/info/ctrybndspghl-3/,0,,,1,
CTSMDW:2,2208,Curtis & Meadow (SE Corner),,40.0692666666667,-88.288883333333,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdw-2/,0,,,1,
CTSMDWBRTN:1,0265,Curtis Meadow & Brighton (North Side),,40.096728,-88.317859,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwbrtn-1/,0,,,1,
CTSMDWBRTN:3,0265,Curtis Meadow & Brighton (SW Corner),,40.096775,-88.318065,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwbrtn-3/,0,,,1,
CTSMDWFXBRGH:1,2466,Curtis Meadow & Foxborough (North Side),,40.096371,-88.315704,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwfxbrgh-1/,0,,,1,
CTSMDWFXBRGH:3,2466,Curtis Meadow & Foxborough (SW Corner),,40.09633167,-88.3159,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwfxbrgh-3/,0,,,1,
CTSMDWSTLY:2,2570,Curtis Meadow & Staley (East Side),,40.096253,-88.314209,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwstly-2/,0,,,1,
CTSMDWSTLY:3,2570,Curtis Meadow & Staley (SW Corner),,40.09628667,-88.31441167,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwstly-3/,0,,,1,
CTSMDWSTLY:4,2570,Curtis Meadow & Staley (NW Corner),,40.096497,-88.314322,,https://mtd.org/maps-and-schedules/bus-stops/info/ctsmdwstly-4/,0,,,1,
CTSWIN:1,6620,Curtis Rd. at Winfield Village,,40.068917,-88.245784,,https://mtd.org/maps-and-schedules/bus-stops/info/ctswin-1/,0,,,1,
CUPHD:2,4157,Public Health District (North Side),,40.133654,-88.245738,,https://mtd.org/maps-and-schedules/bus-stops/info/cuphd-2/,0,,,1,
CVTRYMYNRD:2,8341,Coventry & Maynard (SE Corner),,40.093424,-88.301544,,https://mtd.org/maps-and-schedules/bus-stops/info/cvtrymynrd-2/,0,,,1,
CVTRYMYNRD:4,8341,Coventry & Maynard (NW Corner),,40.093543,-88.301547,,https://mtd.org/maps-and-schedules/bus-stops/info/cvtrymynrd-4/,0,,,1,
CVTRYRXFRD:2,2441,Coventry & Roxford (SE Corner),,40.096192,-88.30177399999998,,https://mtd.org/maps-and-schedules/bus-stops/info/cvtryrxfrd-2/,0,,,1,
CVTRYRXFRD:4,2441,Coventry & Roxford (NW Corner),,40.09639167000001,-88.30186667,,https://mtd.org/maps-and-schedules/bus-stops/info/cvtryrxfrd-4/,0,,,1,
DART:1,1453,DART (West Side),,40.111179,-88.188819,,https://mtd.org/maps-and-schedules/bus-stops/info/dart-1/,0,,,1,
DART:2,1453,DART (East Side),,40.11120833,-88.18874332999998,,https://mtd.org/maps-and-schedules/bus-stops/info/dart-2/,0,,,1,
DCC:1,4751,Devonshire Corporate Center (South Side),,40.08951,-88.25437833,,https://mtd.org/maps-and-schedules/bus-stops/info/dcc-1/,0,,,1,
DCC:2,4751,Devonshire Corporate Center (North Side),,40.089565,-88.25393833,,https://mtd.org/maps-and-schedules/bus-stops/info/dcc-2/,0,,,1,
DDSNIL:1,1670,Dodson & Illinois (NE Corner),,40.10869333,-88.17611333,,https://mtd.org/maps-and-schedules/bus-stops/info/ddsnil-1/,0,,,1,
DDSNIL:2,1670,Dodson & Illinois (SE Corner),,40.10856167,-88.17619999999998,,https://mtd.org/maps-and-schedules/bus-stops/info/ddsnil-2/,0,,,1,
DDSNWASH:1,6360,Dodson & Washington (NE Corner),,40.10581167,-88.17603167,,https://mtd.org/maps-and-schedules/bus-stops/info/ddsnwash-1/,0,,,1,
DDSNWASH:4,6360,Dodson & Washington (NW Corner),,40.105905,-88.17624333,,https://mtd.org/maps-and-schedules/bus-stops/info/ddsnwash-4/,0,,,1,
DDSNWASH:5,6360,Dodson & Washington (NE Far Side),,40.10604333,-88.17617,,https://mtd.org/maps-and-schedules/bus-stops/info/ddsnwash-5/,0,,,1,
DNCNBLR:2,5051,Duncan & Blair (SE Corner),,40.110759,-88.295385,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnblr-2/,0,,,1,
DNCNBLR:4,5051,Duncan & Blair (NW Corner),,40.11088800000001,-88.295485,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnblr-4/,0,,,1,
DNCNCLKRD:2,3333,Duncan & Clark (SE Corner),,40.11739,-88.29546999999998,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnclkrd-2/,0,,,1,
DNCNCLKRD:4,3333,Duncan & Clark (NW Corner),,40.11764500000001,-88.29555333,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnclkrd-4/,0,,,1,
DNCNCLTN:4,2633,Duncan & Clayton (NW Corner),,40.122527,-88.295606,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncltn-4/,0,,,1,
DNCNCRSNG:2,1600,Duncan & Crossing Ct. (SE Corner),,40.08456833000001,-88.29513167,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncrsng-2/,0,,,1,
DNCNCRSNG:4,1600,Duncan & Crossing Ct. (NW Corner),,40.084815,-88.295255,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncrsng-4/,0,,,1,
DNCNCRSNG:5,1600,Duncan & Crossing Ct. (NE Far Side),,40.084542,-88.29509299999998,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncrsng-5/,0,,,1,
DNCNCSTRG:1,0269,Duncan & Crestridge (NE Corner),,40.081596,-88.295013999999981,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncstrg-1/,0,,,1,
DNCNCSTRG:2,0269,Duncan & Crestridge (SE Corner),,40.081475,-88.295135,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncstrg-2/,0,,,1,
DNCNCSTRG:6,0269,Duncan & Crestridge (SE Far Side),,40.08151,-88.294465,,https://mtd.org/maps-and-schedules/bus-stops/info/dncncstrg-6/,0,,,1,
DNCNLGR:2,4543,Duncan & Lager (SE Corner),,40.114795,-88.29545333,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnlgr-2/,0,,,1,
DNCNLGR:4,4543,Duncan & Lager (NW Corner),,40.11499833,-88.29552,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnlgr-4/,0,,,1,
DNCNLWNDL:1,2507,Duncan & Lawndale (NE Corner),,40.099982,-88.295123,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnlwndl-1/,0,,,1,
DNCNLWNDL:2,2507,Duncan & Lawndale (SE Corner),,40.09982200000001,-88.295186,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnlwndl-2/,0,,,1,
DNCNMWW:3,4827,Duncan & Meadows West (SW Corner),,40.078454,-88.295267999999979,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnmww-3/,0,,,1,
DNCNPMDW:2,3371,Duncan & Prairie Meadow (SE Corner),,40.08854667,-88.29517333,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnpmdw-2/,0,,,1,
DNCNPMDW:4,3371,Duncan & Prairie Meadow (NW Corner),,40.08881167,-88.295235,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnpmdw-4/,0,,,1,
DNCNRDGWD:4,7431,Duncan & Ridgewood (NW Corner),,40.112232,-88.295511,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnrdgwd-4/,0,,,1,
DNCNRLACR:6,8147,Duncan & Rolling Acres (SE Far Side),,40.0677083333333,-88.29475555555598,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnrlacr-6/,0,,,1,
DNCNSTNBK:3,0411,Duncan & Stoneybrook (SW Corner),,40.091131,-88.295407,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnstnbk-3/,0,,,1,
DNCNSTNBK:4,0411,Duncan & Stoneybrook (NW Corner),,40.091286,-88.295275,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnstnbk-4/,0,,,1,
DNCNSTNBK:8,0411,Duncan & Stoneybrook (NW Far Side),,40.09119167,-88.29561,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnstnbk-8/,0,,,1,
DNCNSWOOD:2,7342,Duncan & Southwood (SE Corner),,40.093187,-88.295176,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnswood-2/,0,,,1,
DNCNSWOOD:4,7342,Duncan & Southwood (NW Corner),,40.093393,-88.295767,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnswood-4/,0,,,1,
DNCNVLR:4,1635,Duncan & Valerie (NW Corner),,40.129632,-88.295744,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnvlr-4/,0,,,1,
DNCNVYBK:2,6170,Duncan & Valleybrook (SE Corner),,40.08649667,-88.29516833,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnvybk-2/,0,,,1,
DNCNVYBK:4,6170,Duncan & Valleybrook (NW Corner),,40.08673833000001,-88.29523333,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnvybk-4/,0,,,1,
DNCNWTRSN:2,5808,Duncan & Watterson (SE Corner),,40.095922,-88.29516,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnwtrsn-2/,0,,,1,
DNCNWTRSN:4,5808,Duncan & Watterson (NW Corner),,40.096075,-88.295336,,https://mtd.org/maps-and-schedules/bus-stops/info/dncnwtrsn-4/,0,,,1,
DODSLYBK:2,5232,Dodson East & Slayback (SE Corner),,40.11703833,-88.17263167,,https://mtd.org/maps-and-schedules/bus-stops/info/dodslybk-2/,0,,,1,
DSC:1,4207,Development Services Center (South),,40.12726167000001,-88.26810333,,https://mtd.org/maps-and-schedules/bus-stops/info/dsc-1/,0,,,1,
DSC:2,4207,Development Services Center (North Side),,40.12737667,-88.26817833,,https://mtd.org/maps-and-schedules/bus-stops/info/dsc-2/,0,,,1,
DSCCLK:2,1274,D.S.C. on Clark (East Side),,40.1176872253418,-88.297981262207017,,https://mtd.org/maps-and-schedules/bus-stops/info/dscclk-2/,0,,,1,
DVNLSDED:3,2666,Devonshire & Lakeside (SW Corner),,40.09082,-88.27316833,,https://mtd.org/maps-and-schedules/bus-stops/info/dvnlsded-3/,0,,,1,
DVNMYFR:3,3102,Devonshire & Mayfair (SW Corner),,40.08966167,-88.269225,,https://mtd.org/maps-and-schedules/bus-stops/info/dvnmyfr-3/,0,,,1,
DVNPCH:1,3435,Devonshire & Peach (NE Corner),,40.08965333,-88.25514,,https://mtd.org/maps-and-schedules/bus-stops/info/dvnpch-1/,0,,,1,
DVNPCH:3,3435,Devonshire & Peach (SW Corner),,40.08958,-88.255405,,https://mtd.org/maps-and-schedules/bus-stops/info/dvnpch-3/,0,,,1,
DVNSNPR:3,4576,Devonshire & Sandpiper (SW Corner),,40.09046333,-88.27189333,,https://mtd.org/maps-and-schedules/bus-stops/info/dvnsnpr-3/,0,,,1,
DVRBLBOA:4,6454,Dover & Balboa (NW Corner),,40.09505333,-88.256085,,https://mtd.org/maps-and-schedules/bus-stops/info/dvrblboa-4/,0,,,1,
DVRBLBOA:5,6454,Dover & Balboa (NE Far Side),,40.0951,-88.255876,,https://mtd.org/maps-and-schedules/bus-stops/info/dvrblboa-5/,0,,,1,
E14:1,3513,Lot E-14 (South Shelter),,40.09563667,-88.24049667,,https://mtd.org/maps-and-schedules/bus-stops/info/e14-1/,0,,,1,
E14:2,3513,Lot E-14 (North Shelter),,40.09568833,-88.240565,,https://mtd.org/maps-and-schedules/bus-stops/info/e14-2/,0,,,1,
EAST:1,5243,Eastern (West Side),,40.12497833,-88.19237833,,https://mtd.org/maps-and-schedules/bus-stops/info/east-1/,0,,,1,
EAST:2,5243,Eastern (East Side),,40.12488833,-88.19228833,,https://mtd.org/maps-and-schedules/bus-stops/info/east-2/,0,,,1,
EASTKER:3,2327,Eastern & Kerr (SW Corner),,40.12206,-88.19240167,,https://mtd.org/maps-and-schedules/bus-stops/info/eastker-3/,0,,,1,
EASTKER:4,2327,Eastern & Kerr (NW Corner),,40.12221667,-88.19232667,,https://mtd.org/maps-and-schedules/bus-stops/info/eastker-4/,0,,,1,
EMS:2,4045,Edison Middle School,,40.11022333,-88.24769166999998,,https://mtd.org/maps-and-schedules/bus-stops/info/ems-2/,0,,,1,
EMS:9,4045,Edison Middle School,,40.110196,-88.248214,,https://mtd.org/maps-and-schedules/bus-stops/info/ems-9/,0,,,1,
FAR:1,1366,FAR (South Side),,40.099281670000011,-88.22093,,https://mtd.org/maps-and-schedules/bus-stops/info/far-1/,0,,,1,
FLADAMS:1,6516,Florida & Adams (NE Corner),,40.09833,-88.18866167,,https://mtd.org/maps-and-schedules/bus-stops/info/fladams-1/,0,,,1,
FLADAMS:3,6516,Florida & Adams (SW Corner),,40.09821667,-88.18910667,,https://mtd.org/maps-and-schedules/bus-stops/info/fladams-3/,0,,,1,
FLADRSN:2,5305,Florida & Anderson (SE Corner),,40.09822333000001,-88.20006333,,https://mtd.org/maps-and-schedules/bus-stops/info/fladrsn-2/,0,,,1,
FLADRSN:3,5305,Florida & Anderson (SW Corner),,40.098315,-88.20029667,,https://mtd.org/maps-and-schedules/bus-stops/info/fladrsn-3/,0,,,1,
FLBRDWY:1,4031,Florida & Broadway (NE Corner),,40.09835333,-88.20701,,https://mtd.org/maps-and-schedules/bus-stops/info/flbrdwy-1/,0,,,1,
FLBRMD:1,9564,Florida & Bermuda (NE Corner),,40.09889333000001,-88.17925667,,https://mtd.org/maps-and-schedules/bus-stops/info/flbrmd-1/,0,,,1,
FLBRMD:3,9564,Florida & Bermuda (SW Corner),,40.098835,-88.17940833,,https://mtd.org/maps-and-schedules/bus-stops/info/flbrmd-3/,0,,,1,
FLBUSEY:1,7201,Florida & Busey (NE Corner),,40.09826167,-88.217393329999979,,https://mtd.org/maps-and-schedules/bus-stops/info/flbusey-1/,0,,,1,
FLBUSEY:3,7201,Florida & Busey (SW Corner),,40.09818667,-88.21763167,,https://mtd.org/maps-and-schedules/bus-stops/info/flbusey-3/,0,,,1,
FLCRTS:1,1462,Florida & Curtiss (NE Corner),,40.09885833,-88.18308333,,https://mtd.org/maps-and-schedules/bus-stops/info/flcrts-1/,0,,,1,
FLCRTS:3,1462,Florida & Curtiss (SW Corner),,40.09877,-88.18326,,https://mtd.org/maps-and-schedules/bus-stops/info/flcrts-3/,0,,,1,
FLCTGRV:1,2252,Florida & Cottage Grove (NE Corner),,40.09842,-88.19532,,https://mtd.org/maps-and-schedules/bus-stops/info/flctgrv-1/,0,,,1,
FLCTGRV:3,2252,Florida & Cottage Grove (SW Corner),,40.098319,-88.1958,,https://mtd.org/maps-and-schedules/bus-stops/info/flctgrv-3/,0,,,1,
FLCTGRV:4,2252,Florida & Cottage Grove (NW Corner),,40.09850667,-88.19558167,,https://mtd.org/maps-and-schedules/bus-stops/info/flctgrv-4/,0,,,1,
FLDSFRHL:2,0632,Fields South & Farhills (SE Corner),,40.08459167,-88.3081167,,https://mtd.org/maps-and-schedules/bus-stops/info/fldsfrhl-2/,0,,,1,
FLDSFRHL:8,0632,Fields South & Farhills (NW Far Side),,40.08472,-88.308334,,https://mtd.org/maps-and-schedules/bus-stops/info/fldsfrhl-8/,0,,,1,
FLDSTNHH:1,0600,Fieldstone at Horizon Hobby (South Side),,40.115809,-88.313087999999979,,https://mtd.org/maps-and-schedules/bus-stops/info/fldstnhh-1/,0,,,1,
FLDSTNHH:2,0600,Fieldstone at Horizon Hobby (North Side),,40.115916,-88.312867,,https://mtd.org/maps-and-schedules/bus-stops/info/fldstnhh-2/,0,,,1,
FLDSTNMETRI:2,0601,Fieldstone at Metritech (East Side),,40.114944,-88.310979,,https://mtd.org/maps-and-schedules/bus-stops/info/fldstnmetri-2/,0,,,1,
FLDSTNMETRI:4,0601,Fieldstone at Metritech (West Side),,40.114924,-88.31106699999998,,https://mtd.org/maps-and-schedules/bus-stops/info/fldstnmetri-4/,0,,,1,
FLFLDR:3,4711,Florida & Florida Dr. (SW Corner),,40.09828167,-88.20881,,https://mtd.org/maps-and-schedules/bus-stops/info/flfldr-3/,0,,,1,
FLJASCHER:1,5736,Florida & James Cherry (NE Corner),,40.09839167,-88.18508833,,https://mtd.org/maps-and-schedules/bus-stops/info/fljascher-1/,0,,,1,
FLJASCHER:3,5736,Florida & James Cherry (SW),,40.09826167,-88.18526667,,https://mtd.org/maps-and-schedules/bus-stops/info/fljascher-3/,0,,,1,
FLKNCH:1,0113,Florida & Kinch (NE Corner),,40.098873330000011,-88.18119167,,https://mtd.org/maps-and-schedules/bus-stops/info/flknch-1/,0,,,1,
FLKNCH:3,0113,Florida & Kinch (SW Corner),,40.09880667,-88.1814,,https://mtd.org/maps-and-schedules/bus-stops/info/flknch-3/,0,,,1,
FLKNCH:4,0113,Florida & Kinch (NW Corner),,40.098978333333342,-88.18140666666666,,https://mtd.org/maps-and-schedules/bus-stops/info/flknch-4/,0,,,1,
FLKNCH:5,0113,Florida & Kinch (NE Far Side),,40.09909667,-88.181304999999981,,https://mtd.org/maps-and-schedules/bus-stops/info/flknch-5/,0,,,1,
FLLNCLN:1,6352,Florida & Lincoln (NE Corner),,40.09826000000001,-88.21886167,,https://mtd.org/maps-and-schedules/bus-stops/info/fllncln-1/,0,,,1,
FLLNCLN:2,6352,Florida & Lincoln (SE Corner),,40.09802,-88.21899166999998,,https://mtd.org/maps-and-schedules/bus-stops/info/fllncln-2/,0,,,1,
FLLNDN:1,2543,Florida & Linden (NE Corner),,40.09843167,-88.193291669999979,,https://mtd.org/maps-and-schedules/bus-stops/info/fllndn-1/,0,,,1,
